category,brand,model,price,image_url,image_file,source_name,source_url,detail_url,ram,storage,processor,display,gpu,battery,camera,os,id,usage,price_text
Smartphone,OPPO,OPPO Reno,26990.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-reno,,,,,,,,,2258,,
Smartphone,OPPO,OPPO Reno8 5G,27999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-reno8-5g,,,,,,,,,2259,,
Smartphone,OPPO,OPPO Reno14 F 5G,27999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/pricelists/oppo,,,,,,,,,2260,,
Smartphone,OPPO,OPPO Reno3 Pro,28990.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-reno3-pro,,,,,,,,,2261,,
Smartphone,OPPO,OPPO Reno15 F 5G,28999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/pricelists/oppo,,,,,,,,,2262,,
Smartphone,OPPO,OPPO Reno10 Pro 5G,29999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-reno10-pro-5g,,,,,,,,,2263,,
Smartphone,OPPO,OPPO Reno14 5G,31999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-reno14-5g,,,,,,,,,2264,,
Smartphone,OPPO,OPPO Reno11 Pro 5G,31999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-reno11-pro-5g,,,,,,,,,2265,,
Smartphone,OPPO,OPPO RENO11 PRO 5G,31999.0,https://savenearn.com.ph/cdn/shop/files/ALLBRANDPHONEWEBSITEpart2_29.jpg?v=1783137557&width=540,C:\Users\maher\OneDrive\Desktop\find_my_gadget\gadget_images\Smartphone_OPPO_OPPO_RENO11_PRO_5G_fb8235ef91.jpg,Save N Earn Smartphones,https://savenearn.com.ph/collections/smartphone?page=6,https://savenearn.com.ph/products/oppo-reno11-pro-5g-1,,,,,,,,,2266,,
Smartphone,OPPO,OPPO R17 Pro,32990.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-r17-pro,,,,,,,,,2267,,
Smartphone,OPPO,OPPO Reno13 5G,34999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-reno13-5g,,,,,,,,,2268,,
Smartphone,OPPO,OPPO Reno12 Pro 5G,34999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-reno12-pro-5g,,,,,,,,,2269,,
Smartphone,OPPO,OPPO Reno14 5G,34999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/pricelists/oppo,,,,,,,,,2270,,
Smartphone,OPPO,OPPO Reno13 MediaTek Dimensity 8350 12GB RAM 512GB storage February 2025,34999.0,,,YugaTech Smartphone Price List,https://www.yugatech.com/smartphone-price-list-philippines-2025/,https://www.yugatech.com/smartphone-price-list-philippines-2025/,12GB RAM,512GB storage,"MediaTek Dimensity 8350 12GB RAM 512GB storage February 2025 OPPO Reno13 MediaTek Dimensity 8350 12GB RAM 512GB storage Php 34,999 February 2025",,,,,,2271,,
Smartphone,OPPO,OPPO Reno15 5G,36999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-reno15-5g,,,,,,,,,2272,,
Smartphone,OPPO,OPPO Reno10 Pro+ 5G,39999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-reno10-pro-plus-5g,,,,,,,,,2273,,
Smartphone,OPPO,OPPO Reno15 5G,39999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/pricelists/oppo,,,,,,,,,2274,,
Smartphone,OPPO,OPPO Reno13 Pro 5G,43999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-reno13-pro-5g,,,,,,,,,2275,,
Smartphone,OPPO,OPPO Reno13 Pro MediaTek Dimensity 8350 12GB RAM 512GB storage February 2025,43999.0,,,YugaTech Smartphone Price List,https://www.yugatech.com/smartphone-price-list-philippines-2025/,https://www.yugatech.com/smartphone-price-list-philippines-2025/,12GB RAM,512GB storage,"MediaTek Dimensity 8350 12GB RAM 512GB storage February 2025 OPPO Reno13 Pro MediaTek Dimensity 8350 12GB RAM 512GB storage Php 43,999 February 2025",,,,,,2276,,
Smartphone,OPPO,OPPO Reno 10x Zoom,45990.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-reno-10x-zoom,,,,,,,,,2277,,
Smartphone,OPPO,OPPO Reno14 Pro 5G,47999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-reno14-pro-5g,,,,,,,,,2278,,
Smartphone,OPPO,"OPPO Reno14 Pro MediaTek Dimensity 8450 12GB, 16GB RAM 256GB, 512GB, 1TB storage (12GB + 512GB) August 2025",47999.0,,,YugaTech Smartphone Price List,https://www.yugatech.com/smartphone-price-list-philippines-2025/,https://www.yugatech.com/smartphone-price-list-philippines-2025/,12GB,1TB storage,"MediaTek Dimensity 8450 12GB, 16GB RAM 256GB, 512GB, 1TB storage (12GB + 512GB) August 2025 OPPO Reno14 Pro MediaTek Dimensity 8450 12GB, 16GB RAM 256GB, 512GB, 1TB storage Php 47,999 (12GB + 512GB) August 2025",,,,,,2279,,
Smartphone,OPPO,OPPO Find X,49990.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-find-x,,,,,,,,,2280,,
Smartphone,OPPO,OPPO Reno15 Pro 5G,49999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-reno15-pro-5g,,,,,,,,,2281,,
Smartphone,OPPO,OPPO Find N2 Flip,49999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-find-n2-flip,,,,,,,,,2282,,
Smartphone,OPPO,OPPO Find X8,54999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-find-x8,,,,,,,,,2283,,
Smartphone,OPPO,OPPO Find N3 Flip,64999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-find-n3-flip,,,,,,,,,2284,,
Smartphone,OPPO,OPPO Find X2 Pro,65990.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-find-x2-pro,,,,,,,,,2285,,
Smartphone,OPPO,OPPO Find X9s,69999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-find-x9s,,,,,,,,,2286,,
Smartphone,OPPO,OPPO Find X9,69999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-find-x9,,,,,,,,,2287,,
Smartphone,OPPO,OPPO Find X9 Ultra,99999.0,,,PTG OPPO,https://www.pinoytechnoguide.com/pricelists/oppo,https://www.pinoytechnoguide.com/smartphones/oppo-find-x9-ultra,,,,,,,,,2288,,
Smartphone,OnePlus,"OnePlus 5 Unveiled; 16MP Dual Camera, Snapdragon 835 and 8GB RAM",5000.0,,,PTG OnePlus,https://www.pinoytechnoguide.com/pricelists/oneplus,https://www.pinoytechnoguide.com/pricelists/oneplus,8GB RAM,,Snapdragon 835 and 8GB RAM Digital Walker Offers OnePlus 3T with ₱5000 Price Drop,,,,16MP,,2289,,
Smartphone,OnePlus,OnePlus Nord N10 5G,13190.0,,,PTG OnePlus,https://www.pinoytechnoguide.com/pricelists/oneplus,https://www.pinoytechnoguide.com/smartphones/oneplus-nord-n10-5g,,,,,,,,,2290,,
Smartphone,OnePlus,OnePlus Nord CE 5G,14390.0,,,PTG OnePlus,https://www.pinoytechnoguide.com/pricelists/oneplus,https://www.pinoytechnoguide.com/smartphones/oneplus-nord-ce-5g,,,,,,,,,2291,,
Smartphone,OnePlus,OnePlus Nord CE 2 Lite,14590.0,,,PTG OnePlus,https://www.pinoytechnoguide.com/pricelists/oneplus,https://www.pinoytechnoguide.com/smartphones/oneplus-nord-ce-2-lite,,,,,,,,,2292,,
Smartphone,OnePlus,OnePlus Nord CE 3 Lite 5G,14990.0,,,PTG OnePlus,https://www.pinoytechnoguide.com/pricelists/oneplus,https://www.pinoytechnoguide.com/smartphones/oneplus-nord-ce-3-lite-5g,,,,,,,,,2293,,
Smartphone,OnePlus,OnePlus Nord CE4 Lite 5G,17999.0,,,PTG OnePlus,https://www.pinoytechnoguide.com/pricelists/oneplus,https://www.pinoytechnoguide.com/smartphones/oneplus-nord-ce4-lite-5g,,,,,,,,,2294,,
Smartphone,OnePlus,OnePlus 3T,19990.0,,,PTG OnePlus,https://www.pinoytechnoguide.com/pricelists/oneplus,https://www.pinoytechnoguide.com/smartphones/oneplus-3t,,,,,,,,,2295,,
Smartphone,OnePlus,OnePlus Nord CE 5G,19990.0,,,PTG OnePlus,https://www.pinoytechnoguide.com/pricelists/oneplus,https://www.pinoytechnoguide.com/pricelists/oneplus,,,,,,,,,2296,,
Smartphone,OnePlus,OnePlus Nord CE 5 MediaTek Dimensity 8350 8GB RAM 256GB storage July 2025,19990.0,,,YugaTech Smartphone Price List,https://www.yugatech.com/smartphone-price-list-philippines-2025/,https://www.yugatech.com/smartphone-price-list-philippines-2025/,8GB RAM,256GB storage,"MediaTek Dimensity 8350 8GB RAM 256GB storage July 2025 OnePlus Nord CE 5 MediaTek Dimensity 8350 8GB RAM 256GB storage Php 19,990 July 2025",,,,,,2297,,
Smartphone,OnePlus,OnePlus Nord,21990.0,,,PTG OnePlus,https://www.pinoytechnoguide.com/pricelists/oneplus,https://www.pinoytechnoguide.com/smartphones/oneplus-nord,,,,,,,,,2298,,
Smartphone,OnePlus,OnePlus Nord 2T,22590.0,,,PTG OnePlus,https://www.pinoytechnoguide.com/pricelists/oneplus,https://www.pinoytechnoguide.com/smartphones/oneplus-nord-2t,,,,,,,,,2299,,
Smartphone,OnePlus,OnePlus Nord 5,25990.0,,,PTG OnePlus,https://www.pinoytechnoguide.com/pricelists/oneplus,https://www.pinoytechnoguide.com/smartphones/oneplus-nord-5,,,,,,,,,2300,,
Smartphone,OnePlus,OnePlus Nord,25990.0,,,PTG OnePlus,https://www.pinoytechnoguide.com/pricelists/oneplus,https://www.pinoytechnoguide.com/pricelists/oneplus,,,,,,,,,2301,,
Smartphone,OnePlus,"OnePlus 5T Unboxing, First Impressions and Sample Pictures",25990.0,,,PTG OnePlus,https://www.pinoytechnoguide.com/pricelists/oneplus,https://www.pinoytechnoguide.com/pricelists/oneplus,,,,5 in,,,,,2302,,
Smartphone,OnePlus,"OnePlus Nord 5 Qualcomm Snapdragon 8s Gen 3 8GB, 12GB RAM 256GB, 512GB storage (8GB+256GB) (12GB+512GB) July 2025",25990.0,,,YugaTech Smartphone Price List,https://www.yugatech.com/smartphone-price-list-philippines-2025/,https://www.yugatech.com/smartphone-price-list-philippines-2025/,8GB,512GB storage,"Snapdragon 8s Gen 3 8GB, 12GB RAM 256GB, 512GB storage (8GB+256GB) (12GB+512GB) July 2025 OnePlus Nord 5 Qualcomm Snapdragon 8s Gen 3 8GB, 12GB RAM 256GB, 512GB storage Php 25,990 (8GB+256GB) Php 28,990 (12GB+512GB) July 2025",,,,,,2303,,
Smartphone,OnePlus,OnePlus 5,26490.0,,,PTG OnePlus,https://www.pinoytechnoguide.com/pricelists/oneplus,https://www.pinoytechnoguide.com/smartphones/oneplus-5,,,,,,,,,2304,,
Smartphone,OnePlus,OnePlus 5T (6GB),26990.0,,,PTG OnePlus,https://www.pinoytechnoguide.com/pricelists/oneplus,https://www.pinoytechnoguide.com/smartphones/oneplus-5t,6GB,,,,,,,,2305,,
Smartphone,OnePlus,OnePlus Nord 5,28990.0,,,PTG OnePlus,https://www.pinoytechnoguide.com/pricelists/oneplus,https://www.pinoytechnoguide.com/pricelists/oneplus,,,,,,,,,2306,,
Smartphone,OnePlus,OnePlus Nord 3 5G,29990.0,,,PTG OnePlus,https://www.pinoytechnoguide.com/pricelists/oneplus,https://www.pinoytechnoguide.com/smartphones/oneplus-nord-3-5g,,,,,,,,,2307,,
Smartphone,OnePlus,OnePlus 6 (6GB),30990.0,,,PTG OnePlus,https://www.pinoytechnoguide.com/pricelists/oneplus,https://www.pinoytechnoguide.com/smartphones/oneplus-6-6gb,6GB,,,,,,,,2308,,
Smartphone,OnePlus,OnePlus Nord 2T Unboxing and First Impressions,30990.0,,,PTG OnePlus,https://www.pinoytechnoguide.com/pricelists/oneplus,https://www.pinoytechnoguide.com/pricelists/oneplus,,,,,,,,,2309,,
Smartphone,OnePlus,OnePlus 6T,31990.0,,,PTG OnePlus,https://www.pinoytechnoguide.com/pricelists/oneplus,https://www.pinoytechnoguide.com/smartphones/oneplus-6t,,,,,,,,,2310,,
Smartphone,OnePlus,OnePlus 7T,32990.0,,,PTG OnePlus,https://www.pinoytechnoguide.com/pricelists/oneplus,https://www.pinoytechnoguide.com/smartphones/oneplus-7t,,,,,,,,,2311,,
Smartphone,OnePlus,OnePlus 6 (8GB),33990.0,,,PTG OnePlus,https://www.pinoytechnoguide.com/pricelists/oneplus,https://www.pinoytechnoguide.com/smartphones/oneplus-6-8gb,8GB,,,,,,,,2312,,
Smartphone,OnePlus,OnePlus 10T,35990.0,,,PTG OnePlus,https://www.pinoytechnoguide.com/pricelists/oneplus,https://www.pinoytechnoguide.com/smartphones/oneplus-10t,,,,,,,,,2313,,
Smartphone,OnePlus,OnePlus 8,35990.0,,,PTG OnePlus,https://www.pinoytechnoguide.com/pricelists/oneplus,https://www.pinoytechnoguide.com/smartphones/oneplus-8,,,,,,,,,2314,,
Smartphone,OnePlus,OnePlus 6T,36990.0,,,PTG OnePlus,https://www.pinoytechnoguide.com/pricelists/oneplus,https://www.pinoytechnoguide.com/pricelists/oneplus,,,,,,,,,2315,,
Smartphone,OnePlus,OnePlus 9,38990.0,,,PTG OnePlus,https://www.pinoytechnoguide.com/pricelists/oneplus,https://www.pinoytechnoguide.com/smartphones/oneplus-9,,,,,,,,,2316,,
Smartphone,OnePlus,OnePlus 7 Pro,38990.0,,,PTG OnePlus,https://www.pinoytechnoguide.com/pricelists/oneplus,https://www.pinoytechnoguide.com/smartphones/oneplus-7-pro,,,,,,,,,2317,,
Smartphone,OnePlus,OnePlus 7T Pro,42990.0,,,PTG OnePlus,https://www.pinoytechnoguide.com/pricelists/oneplus,https://www.pinoytechnoguide.com/smartphones/oneplus-7t-pro,,,,,,,,,2318,,
Smartphone,OnePlus,OnePlus 12R,43990.0,,,PTG OnePlus,https://www.pinoytechnoguide.com/pricelists/oneplus,https://www.pinoytechnoguide.com/smartphones/oneplus-12r,,,,,,,,,2319,,
Smartphone,OnePlus,OnePlus 7 Pro,43990.0,,,PTG OnePlus,https://www.pinoytechnoguide.com/pricelists/oneplus,https://www.pinoytechnoguide.com/pricelists/oneplus,,,,,,,,,2320,,
Smartphone,OnePlus,OnePlus 11 5G,45990.0,,,PTG OnePlus,https://www.pinoytechnoguide.com/pricelists/oneplus,https://www.pinoytechnoguide.com/smartphones/oneplus-11-5g,,,,,,,,,2321,,
Smartphone,OnePlus,OnePlus 8 Pro,45990.0,,,PTG OnePlus,https://www.pinoytechnoguide.com/pricelists/oneplus,https://www.pinoytechnoguide.com/smartphones/oneplus-8-pro,,,,,,,,,2322,,
Smartphone,OnePlus,OnePlus 8 Pro,48990.0,,,PTG OnePlus,https://www.pinoytechnoguide.com/pricelists/oneplus,https://www.pinoytechnoguide.com/pricelists/oneplus,,,,,,,,,2323,,
Smartphone,OnePlus,OnePlus 15,49990.0,,,PTG OnePlus,https://www.pinoytechnoguide.com/pricelists/oneplus,https://www.pinoytechnoguide.com/smartphones/oneplus-15,,,,,,,,,2324,,
Smartphone,OnePlus,OnePlus 11 5G,49990.0,,,PTG OnePlus,https://www.pinoytechnoguide.com/pricelists/oneplus,https://www.pinoytechnoguide.com/pricelists/oneplus,,,,,,,,,2325,,
Smartphone,OnePlus,"OnePlus 15 Qualcomm Snapdragon 8 Elite Gen 5 12GB, 16GB RAM 256GB, 512GB Storage (12GB + 256GB) (16GB + 512GB) November 2025",49990.0,,,YugaTech Smartphone Price List,https://www.yugatech.com/smartphone-price-list-philippines-2025/,https://www.yugatech.com/smartphone-price-list-philippines-2025/,12GB,512GB Storage,"Snapdragon 8 Elite Gen 5 12GB, 16GB RAM 256GB, 512GB Storage (12GB + 256GB) (16GB + 512GB) November 2025 OnePlus 15 Qualcomm Snapdragon 8 Elite Gen 5 12GB, 16GB RAM 256GB, 512GB Storage PHP 49,990 (12GB + 256GB) PHP 54,990 (16GB + 512GB) November 2025",,,,,,2326,,
Smartphone,OnePlus,OnePlus 15,54990.0,,,PTG OnePlus,https://www.pinoytechnoguide.com/pricelists/oneplus,https://www.pinoytechnoguide.com/pricelists/oneplus,,,,,,,,,2327,,
Smartphone,POCO,POCO C61,3599.0,,,PTG POCO,https://www.pinoytechnoguide.com/pricelists/poco,https://www.pinoytechnoguide.com/smartphones/poco-c61,,,,,,,,,2328,,
Smartphone,POCO,POCO C71,3699.0,,,PTG POCO,https://www.pinoytechnoguide.com/pricelists/poco,https://www.pinoytechnoguide.com/smartphones/poco-c71,,,,,,,,,2329,,
Smartphone,POCO,POCO C71,4499.0,,,PTG POCO,https://www.pinoytechnoguide.com/pricelists/poco,https://www.pinoytechnoguide.com/pricelists/poco,,,,,,,,,2330,,
Smartphone,POCO,POCO C61,4599.0,,,PTG POCO,https://www.pinoytechnoguide.com/pricelists/poco,https://www.pinoytechnoguide.com/pricelists/poco,,,,,,,,,2331,,
Smartphone,POCO,POCO C85,4899.0,,,PTG POCO,https://www.pinoytechnoguide.com/pricelists/poco,https://www.pinoytechnoguide.com/smartphones/poco-c85,,,,,,,,,2332,,
Smartphone,POCO,POCO C40,5299.0,,,PTG POCO,https://www.pinoytechnoguide.com/pricelists/poco,https://www.pinoytechnoguide.com/smartphones/poco-c40,,,,,,,,,2333,,
Smartphone,POCO,POCO C65,5499.0,,,PTG POCO,https://www.pinoytechnoguide.com/pricelists/poco,https://www.pinoytechnoguide.com/smartphones/poco-c65,,,,,,,,,2334,,
Smartphone,POCO,"POCO C85 MediaTek Helio G81 6GB, 8GB RAM 128GB, 256GB storage (6GB + 128GB) (8GB + 256GB) August 2025",5499.0,,,YugaTech Smartphone Price List,https://www.yugatech.com/smartphone-price-list-philippines-2025/,https://www.yugatech.com/smartphone-price-list-philippines-2025/,6GB,256GB storage,"MediaTek Helio G81 6GB, 8GB RAM 128GB, 256GB storage (6GB + 128GB) (8GB + 256GB) August 2025 POCO C85 MediaTek Helio G81 6GB, 8GB RAM 128GB, 256GB storage Php 5,499 (6GB + 128GB) Php 6,499 (8GB + 256GB) August 2025",,,,,,2335,,
Smartphone,POCO,POCO C85,5799.0,,,PTG POCO,https://www.pinoytechnoguide.com/pricelists/poco,https://www.pinoytechnoguide.com/pricelists/poco,,,,,,,,,2336,,
Smartphone,POCO,POCO C40,5990.0,,,PTG POCO,https://www.pinoytechnoguide.com/pricelists/poco,https://www.pinoytechnoguide.com/pricelists/poco,,,,,,,,,2337,,
Smartphone,POCO,POCO C75,5999.0,,,PTG POCO,https://www.pinoytechnoguide.com/pricelists/poco,https://www.pinoytechnoguide.com/smartphones/poco-c75,,,,,,,,,2338,,
Smartphone,POCO,POCO C65,6499.0,,,PTG POCO,https://www.pinoytechnoguide.com/pricelists/poco,https://www.pinoytechnoguide.com/pricelists/poco,,,,,,,,,2339,,
Smartphone,POCO,POCO M3,6990.0,,,PTG POCO,https://www.pinoytechnoguide.com/pricelists/poco,https://www.pinoytechnoguide.com/smartphones/poco-m3,,,,,,,,,2340,,
Smartphone,POCO,POCO C81 Pro,6999.0,,,PTG POCO,https://www.pinoytechnoguide.com/pricelists/poco,https://www.pinoytechnoguide.com/smartphones/poco-c81-pro,,,,,,,,,2341,,
Smartphone,POCO,POCO M7,6999.0,,,PTG POCO,https://www.pinoytechnoguide.com/pricelists/poco,https://www.pinoytechnoguide.com/smartphones/poco-m7,,,,,,,,,2342,,
Smartphone,POCO,POCO M6,6999.0,,,PTG POCO,https://www.pinoytechnoguide.com/pricelists/poco,https://www.pinoytechnoguide.com/smartphones/poco-m6,,,,,,,,,2343,,
Smartphone,POCO,POCO C75,6999.0,,,PTG POCO,https://www.pinoytechnoguide.com/pricelists/poco,https://www.pinoytechnoguide.com/pricelists/poco,,,,,,,,,2344,,
Smartphone,POCO,"POCO M7 4G Qualcomm Snapdragon 685 6GB, 8GB RAM 128GB, 256GB storage (6GB + 128GB) (8GB + 256GB) August 2025",7499.0,,,YugaTech Smartphone Price List,https://www.yugatech.com/smartphone-price-list-philippines-2025/,https://www.yugatech.com/smartphone-price-list-philippines-2025/,6GB,256GB storage,"Snapdragon 685 6GB, 8GB RAM 128GB, 256GB storage (6GB + 128GB) (8GB + 256GB) August 2025 POCO M7 4G Qualcomm Snapdragon 685 6GB, 8GB RAM 128GB, 256GB storage Php 7,499 (6GB + 128GB) Php 8,499 (8GB + 256GB) August 2025",,,,,,2345,,
Smartphone,POCO,POCO M3,7990.0,,,PTG POCO,https://www.pinoytechnoguide.com/pricelists/poco,https://www.pinoytechnoguide.com/pricelists/poco,,,,,,,,,2346,,
Smartphone,POCO,POCO M7,7999.0,,,PTG POCO,https://www.pinoytechnoguide.com/pricelists/poco,https://www.pinoytechnoguide.com/pricelists/poco,,,,,,,,,2347,,
Smartphone,POCO,POCO M6,7999.0,,,PTG POCO,https://www.pinoytechnoguide.com/pricelists/poco,https://www.pinoytechnoguide.com/pricelists/poco,,,,,,,,,2348,,
Smartphone,POCO,POCO M3 Pro 5G,8990.0,,,PTG POCO,https://www.pinoytechnoguide.com/pricelists/poco,https://www.pinoytechnoguide.com/smartphones/poco-m3-pro-5g,,,,,,,,,2349,,
Smartphone,POCO,POCO M7 Pro 5G,8999.0,,,PTG POCO,https://www.pinoytechnoguide.com/pricelists/poco,https://www.pinoytechnoguide.com/smartphones/poco-m7-pro-5g,,,,,,,,,2350,,
Smartphone,POCO,POCO C81 Pro,8999.0,,,PTG POCO,https://www.pinoytechnoguide.com/pricelists/poco,https://www.pinoytechnoguide.com/pricelists/poco,,,,,,,,,2351,,
Smartphone,POCO,POCO M5,9499.0,,,PTG POCO,https://www.pinoytechnoguide.com/pricelists/poco,https://www.pinoytechnoguide.com/smartphones/poco-m5,,,,,,,,,2352,,
Smartphone,POCO,POCO M4 5G,9599.0,,,PTG POCO,https://www.pinoytechnoguide.com/pricelists/poco,https://www.pinoytechnoguide.com/smartphones/poco-m4-5g,,,,,,,,,2353,,
Smartphone,POCO,POCO M7 Pro 5G,9799.0,,,PTG POCO,https://www.pinoytechnoguide.com/pricelists/poco,https://www.pinoytechnoguide.com/pricelists/poco,,,,,,,,,2354,,
Smartphone,POCO,POCO X3 NFC,9990.0,,,PTG POCO,https://www.pinoytechnoguide.com/pricelists/poco,https://www.pinoytechnoguide.com/smartphones/poco-x3-nfc,,,,,,,,,2355,,
Smartphone,POCO,POCO M5s,9999.0,,,PTG POCO,https://www.pinoytechnoguide.com/pricelists/poco,https://www.pinoytechnoguide.com/smartphones/poco-m5s,,,,,,,,,2356,,
Smartphone,POCO,POCO M8 5G,10499.0,,,PTG POCO,https://www.pinoytechnoguide.com/pricelists/poco,https://www.pinoytechnoguide.com/smartphones/poco-m8-5g,,,,,,,,,2357,,
Smartphone,POCO,POCO M5,10499.0,,,PTG POCO,https://www.pinoytechnoguide.com/pricelists/poco,https://www.pinoytechnoguide.com/pricelists/poco,,,,,,,,,2358,,
Smartphone,POCO,POCO M6 Pro,10590.0,,,PTG POCO,https://www.pinoytechnoguide.com/pricelists/poco,https://www.pinoytechnoguide.com/smartphones/poco-m6-pro,,,,,,,,,2359,,
Smartphone,POCO,POCO M5s,10899.0,,,PTG POCO,https://www.pinoytechnoguide.com/pricelists/poco,https://www.pinoytechnoguide.com/pricelists/poco,,,,,,,,,2360,,
Smartphone,POCO,"POCO M7 Pro 5G MediaTek Dimensity 7025-Ultra 8GB, 12GB RAM 256GB storage (8GB + 256GB) (12GB+256GB) April 2025",10999.0,,,YugaTech Smartphone Price List,https://www.yugatech.com/smartphone-price-list-philippines-2025/,https://www.yugatech.com/smartphone-price-list-philippines-2025/,8GB,256GB storage,"MediaTek Dimensity 7025-Ultra 8GB, 12GB RAM 256GB storage (8GB + 256GB) (12GB+256GB) April 2025 POCO M7 Pro 5G MediaTek Dimensity 7025-Ultra 8GB, 12GB RAM 256GB storage Php 10,999 (8GB + 256GB) Php 11,999 (12GB+256GB) April 2025",,,,,,2361,,
Smartphone,POCO,Poco M7 Pro 5G,11599.0,https://www.kimstore.com/cdn/shop/files/poco_m7_pro_5g_12gb_256gb_purple.png?v=1764729866&width=1080,C:\Users\maher\OneDrive\Desktop\find_my_gadget\gadget_images\Smartphone_POCO_Poco_M7_Pro_5G_442d92bec9.png,Kimstore Smartphones,https://www.kimstore.com/collections/smartphones?page=2,https://www.kimstore.com/products/poco-m7-pro-5g,,,,,,,,,2362,,
Smartphone,POCO,POCO M4 Pro 5G,11990.0,,,PTG POCO,https://www.pinoytechnoguide.com/pricelists/poco,https://www.pinoytechnoguide.com/smartphones/poco-m4-pro-5g,,,,,,,,,2363,,
